

X, Y
5.14676e-07, 0.0380805
5.14477e-07, 0.0377021
5.14278e-07, 0.037208
5.1408e-07, 0.0365621
5.13882e-07, 0.0357971
5.13684e-07, 0.035002
5.13486e-07, 0.0342864
5.13288e-07, 0.0337344
5.1309e-07, 0.0333694
5.12893e-07, 0.0331425
5.12696e-07, 0.0329517
5.12498e-07, 0.0326834
5.12301e-07, 0.03226
5.12105e-07, 0.0316734
5.11908e-07, 0.0309902
5.11711e-07, 0.0303261
5.11515e-07, 0.0297984
5.11319e-07, 0.0294773
5.11122e-07, 0.0293548
5.10927e-07, 0.0293459
5.10731e-07, 0.0293222
5.10535e-07, 0.0291645
5.1034e-07, 0.0288135
5.10144e-07, 0.0282974
5.09949e-07, 0.0277229
5.09754e-07, 0.0272339
5.09559e-07, 0.0269526
5.09364e-07, 0.0269274
5.0917e-07, 0.0271101
5.08975e-07, 0.0273718
5.08781e-07, 0.0275548
5.08587e-07, 0.0275376
5.08393e-07, 0.027289
5.08199e-07, 0.0268864
5.08005e-07, 0.0264894
5.07812e-07, 0.0262783
5.07618e-07, 0.0263798
5.07425e-07, 0.0268111
5.07232e-07, 0.0274675
5.07039e-07, 0.0281596
5.06846e-07, 0.0286891
5.06653e-07, 0.0289343
5.06461e-07, 0.0289089
5.06268e-07, 0.0287698
5.06076e-07, 0.0287649
5.05884e-07, 0.0291393
5.05692e-07, 0.0300348
5.055e-07, 0.0314238
5.05308e-07, 0.0331094
5.05117e-07, 0.0347966
5.04925e-07, 0.0362137
5.04734e-07, 0.0372395
5.04543e-07, 0.0379833
5.04352e-07, 0.038782
5.04161e-07, 0.0401037
5.03971e-07, 0.0423863
5.0378e-07, 0.0458685
5.0359e-07, 0.050482
5.034e-07, 0.0558596
5.0321e-07, 0.0614775
5.0302e-07, 0.0669013
5.0283e-07, 0.0720627
5.0264e-07, 0.0774672
5.02451e-07, 0.0842421
5.02261e-07, 0.0939732
5.02072e-07, 0.108337
5.01883e-07, 0.128604
5.01694e-07, 0.155141
5.01505e-07, 0.187052
5.01317e-07, 0.222077
5.01128e-07, 0.256813
5.0094e-07, 0.287231
5.00752e-07, 0.309396
5.00563e-07, 0.320211
5.00375e-07, 0.31804
5.00188e-07, 0.303036
5e-07, 0.277105


